# Asendra sky orbits, format 1
# a_au|e|i_deg|node_deg|peri_deg|mean_anomaly_deg|epoch_jd|color|brightness
# Named minor planets too numerous to be catalogue objects. Osculating elements, not positions: the client works out where they are for whatever moment it is showing.
# 26316 orbits.
2.339305441390097|0.08090145809851546|9.036491865035213|144.8208158986529|296.2427229566517|188.8889248037043|2461200.5|#B9A78F|0.658
2.358726496923246|0.2224549568323176|8.043789751268651|233.564001987084|58.68847194780247|258.6845912340901|2461200.5|#B9A78F|0.725
3.087135905983761|0.203230993942229|17.60905947535408|311.1949768554208|14.50949308919357|71.55594806522564|2461200.5|#B9A78F|0.672
3.195484317044595|0.02296292028871693|17.93814716049932|148.9086262474585|210.2375057943957|314.072233733468|2461200.5|#B9A78F|0.828
2.353189970548535|0.02382619003180999|10.03397470416328|142.2263654801495|122.4668499002187|27.412419753896|2461200.5|#B9A78F|0.896
2.759016268278397|0.2060972582899183|4.338509898613779|120.1003437765479|84.20146533219312|230.6591148578563|2461200.5|#B9A78F|0.762
2.876417771075503|0.2034241194801724|6.686243852783864|181.7690140483348|190.9716501148025|109.7635439962179|2461200.5|#B9A78F|0.774
2.336641214513722|0.2582903013583891|22.33531243035333|10.3078816142351|105.3886987614335|84.50418926911934|2461200.5|#B9A78F|0.58
2.22199932213897|0.09259568195722648|1.857358186017056|161.548206041451|331.7257034343105|106.4023567136325|2461200.5|#B9A78F|0.622
2.529971331391748|0.03359959058611193|14.87477661873922|43.39753816323126|288.8236985959989|186.8047966342628|2461200.5|#B9A78F|0.746
2.86271210569356|0.1019869186104288|15.60796621464689|61.06347567024366|88.85854825826858|118.9116042063981|2461200.5|#B9A78F|0.73
3.162212315369151|0.2319658256459882|6.27106710993925|135.6154670397028|187.0843475137601|125.9021913537463|2461200.5|#B9A78F|0.727
